"predict","F","T"
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997544181346893,2.455818653106512E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.4914856420457363,0.5085143579542637
"F",1.0,0.0
"F",0.999880598783493,1.1940121650699798E-4
"F",1.0,0.0
"F",0.9997952222824097,2.0477771759030983E-4
"F",1.0,0.0
"F",0.4914856420457363,0.5085143579542637
"F",1.0,0.0
"F",0.988105663061142,0.011894336938857997
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9455653214454651,0.05443467855453488
"F",0.4914856420457363,0.5085143579542637
"F",1.0,0.0
"F",1.0,0.0
"F",0.4914856420457363,0.5085143579542637
"F",0.9997647058963776,2.3529410362244096E-4
"F",0.999880598783493,1.1940121650699798E-4
"F",0.9999953949451447,4.605054855333357E-6
"F",0.4914856420457363,0.5085143579542637
"F",1.0,0.0
"F",0.4914856420457363,0.5085143579542637
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.999928570985794,7.142901420598147E-5
"F",1.0,0.0
"F",0.9993548381328583,6.45161867141697E-4
"F",1.0,0.0
"F",0.9991250002384185,8.74999761581452E-4
"F",0.9990641582012176,9.358417987823664E-4
"F",0.9602526438236236,0.03974735617637637
"F",1.0,0.0
"F",0.9661955153942108,0.03380448460578922
"F",0.9682608699798584,0.031739130020141615
"F",1.0,0.0
"F",0.9999019610881805,9.803891181947577E-5
"F",1.0,0.0
"F",1.0,0.0
"F",0.9948296642303467,0.005170335769653311
"F",0.9880031549930572,0.011996845006942758
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9996658730506897,3.341269493103427E-4
"F",0.9988881886005402,0.0011118113994598167
"F",0.8420000004768372,0.1579999995231628
"F",0.9461707317829132,0.05382926821708678
"F",1.0,0.0
"F",0.988105663061142,0.011894336938857997
"F",0.9892682921886444,0.010731707811355573
"F",1.0,0.0
"F",0.9991250002384185,8.74999761581452E-4
"F",0.9984485292434693,0.0015514707565307262
"F",0.92,0.07999999999999996
"F",1.0,0.0
"F",1.0,0.0
"F",0.9903008472919465,0.009699152708053549
"F",1.0,0.0
"F",1.0,0.0
"F",0.9691317827999592,0.03086821720004085
"F",1.0,0.0
"F",0.9691317827999592,0.03086821720004085
"F",1.0,0.0
"T",0.3114134998992085,0.6885865001007915
"F",1.0,0.0
"F",0.999859004020691,1.4099597930905539E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.98,0.020000000000000018
"F",0.9996458530426026,3.5414695739743873E-4
"F",0.9996337115764617,3.662884235382524E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.999944133758545,5.586624145503816E-5
"F",0.9989707553386689,0.0010292446613311412
"F",1.0,0.0
"F",1.0,0.0
"F",0.9860421061515808,0.013957893848419167
"F",1.0,0.0
"F",0.9968798243999482,0.0031201756000518444
"F",0.9206222225725651,0.0793777774274349
"F",1.0,0.0
"F",0.9989908611774445,0.0010091388225554887
"F",1.0,0.0
"F",0.9985915493965148,0.0014084506034851563
"F",1.0,0.0
"F",0.9007407407462596,0.09925925925374035
"F",1.0,0.0
"T",0.009349702298641205,0.9906502977013588
"F",1.0,0.0
"F",0.9999638986587525,3.610134124754083E-5
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"T",0.0440609136223793,0.9559390863776207
"F",0.7479147723317147,0.25208522766828534
"F",1.0,0.0
"F",1.0,0.0
"F",0.9790021979808807,0.02099780201911927
"F",0.98,0.020000000000000018
"F",1.0,0.0
"T",0.20064011193811893,0.7993598880618811
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998843932151794,1.1560678482058773E-4
"F",0.9266666668653488,0.07333333313465118
"F",0.9603625202178955,0.03963747978210452
"T",0.24432257514446973,0.7556774248555302
"F",0.9990476191043853,9.523808956146684E-4
"F",0.98,0.020000000000000018
"F",1.0,0.0
"F",0.9969453048706055,0.0030546951293944913
"F",1.0,0.0
"F",0.98,0.020000000000000018
"F",0.9998940551280975,1.0594487190251911E-4
"F",0.5544417832046747,0.44555821679532526
"F",1.0,0.0
"F",1.0,0.0
"T",0.009349702298641205,0.9906502977013588
"F",0.9990021979808807,9.978020191192538E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.98,0.020000000000000018
"T",0.3541666668653488,0.6458333331346512
"F",0.9989884316921234,0.0010115683078766313
"F",1.0,0.0
"F",0.85,0.15000000000000002
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.96,0.040000000000000036
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.999504132270813,4.958677291869718E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.8700017008185387,0.12999829918146133
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997920644283295,2.0793557167053667E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9899169194698334,0.0100830805301666
"F",1.0,0.0
"F",0.792615385055542,0.20738461494445803
"F",0.9988187313079834,0.0011812686920166238
"F",0.7770370376110077,0.22296296238899227
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9984000003337861,0.001599999666213936
"F",0.7770370376110077,0.22296296238899227
"F",1.0,0.0
"F",1.0,0.0
"F",0.98,0.020000000000000018
"F",1.0,0.0
"F",0.76,0.24
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998533725738525,1.4662742614746094E-4
"F",0.9694739329814911,0.030526067018508907
"F",0.7770370376110077,0.22296296238899227
"F",0.9988772439956665,0.001122756004333536
"F",1.0,0.0
"F",1.0,0.0
"F",0.9967829537391663,0.0032170462608337447
"F",1.0,0.0
"F",0.6497636365890503,0.35023636341094966
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.8317647069692612,0.1682352930307388
"F",0.9936260998249054,0.006373900175094649
"F",0.6781794309616089,0.32182056903839107
"F",0.9996744179725647,3.255820274352672E-4
"F",0.9997677361965179,2.32263803482069E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9746428573131561,0.02535714268684386
"F",0.9989830505847931,0.0010169494152069136
"F",1.0,0.0
"F",1.0,0.0
"F",0.9996226418018341,3.773581981658669E-4
"F",0.9994444441795349,5.555558204650701E-4
"F",0.9993638122081756,6.361877918243941E-4
"F",0.9999024391174316,9.756088256840378E-5
"F",0.9959018766880036,0.004098123311996438
"F",0.9959018766880036,0.004098123311996438
"F",0.98,0.020000000000000018
"F",0.9006896551698447,0.09931034483015533
"F",0.9996039605140686,3.960394859313654E-4
"F",1.0,0.0
"F",0.9996039605140686,3.960394859313654E-4
"F",0.995,0.0050000000000000044
"F",1.0,0.0
"F",0.8493939399719238,0.1506060600280762
"F",0.5069069305062294,0.49309306949377063
"F",0.9970731711387635,0.002926828861236519
"F",1.0,0.0
"F",0.9992075991630555,7.924008369445401E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999449038505555,5.509614944454455E-5
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9985681390762329,0.0014318609237671254
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9985681390762329,0.0014318609237671254
"F",0.9999407505989075,5.9249401092476006E-5
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9990752840042114,9.247159957885831E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9992963171005249,7.036828994750888E-4
"F",0.9999449038505555,5.509614944454455E-5
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999407505989075,5.9249401092476006E-5
"F",1.0,0.0
"F",0.9979227983951569,0.0020772016048431485
"F",1.0,0.0
"F",0.9596458530426025,0.040354146957397474
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9970345258712768,0.0029654741287231667
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9932096123695373,0.006790387630462691
"F",1.0,0.0
"F",1.0,0.0
"F",0.750974053144455,0.24902594685554502
"F",1.0,0.0
"F",0.9979393708705903,0.002060629129409741
"F",1.0,0.0
"F",0.9938617753982544,0.006138224601745623
"F",0.9995363545417786,4.636454582214178E-4
"F",0.9999407505989075,5.9249401092476006E-5
"F",0.9983550333976745,0.0016449666023254927
"F",0.9998581564426422,1.418435573578014E-4
"F",0.9999953949451447,4.605054855333357E-6
"F",0.993392344713211,0.0066076552867889715
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9809072941541672,0.01909270584583278
"F",0.9999693560600281,3.064393997187498E-5
"F",0.971536569595337,0.028463430404663037
"F",0.9999857854843139,1.4214515686061802E-5
"F",0.9999693560600281,3.064393997187498E-5
"F",0.999959431886673,4.056811332697752E-5
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",0.999959431886673,4.056811332697752E-5
"F",1.0,0.0
"F",0.999959431886673,4.056811332697752E-5
"F",0.998927824497223,0.0010721755027770508
"F",1.0,0.0
"F",0.9957107734680176,0.004289226531982382
"F",0.9977235770225525,0.0022764229774474565
"F",1.0,0.0
"F",1.0,0.0
"F",0.9938261640071869,0.00617383599281307
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9791344583034516,0.020865541696548418
"F",1.0,0.0
"F",1.0,0.0
"F",0.5440987375378609,0.45590126246213913
"F",1.0,0.0
"F",0.9439855468273163,0.05601445317268372
"F",1.0,0.0
"F",0.9997902715206146,2.0972847938538486E-4
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9996744179725647,3.255820274352672E-4
"F",0.9998158657550812,1.8413424491880992E-4
"F",0.9998309636116027,1.690363883972701E-4
"F",0.9973845684528351,0.002615431547164926
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997794985771179,2.2050142288210228E-4
"F",0.9998940551280975,1.0594487190251911E-4
"F",0.9966493880748749,0.003350611925125091
"F",0.96,0.040000000000000036
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9404345232248307,0.059565476775169324
"F",0.9982592916488647,0.0017407083511352672
"F",1.0,0.0
"F",0.9995910251140594,4.0897488594060505E-4
"F",0.6343431457877159,0.3656568542122841
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9882688426971435,0.011731157302856454
"F",0.9951881730556488,0.004811826944351227
"F",0.9998940551280975,1.0594487190251911E-4
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9998951053619385,1.0489463806151456E-4
"F",1.0,0.0
"F",0.9993587613105774,6.41238689422563E-4
"F",0.98,0.020000000000000018
"F",1.0,0.0
"F",0.9918548393249512,0.00814516067504878
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9998309636116027,1.690363883972701E-4
"F",0.9978917145729065,0.0021082854270935147
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9981721496582031,0.0018278503417968883
"F",0.9792857146263123,0.02071428537368769
"F",0.9993461120128632,6.538879871368364E-4
"F",0.9999953949451447,4.605054855333357E-6
"T",0.02,0.98
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",0.98,0.020000000000000018
"F",1.0,0.0
"F",1.0,0.0
"F",0.9902570557594299,0.009742944240570095
"F",0.9449107486009598,0.055089251399040196
"F",1.0,0.0
"F",1.0,0.0
"F",0.999473683834076,5.263161659240234E-4
"F",0.9982061636447906,0.001793836355209355
"F",0.9952308201789856,0.004769179821014435
"F",1.0,0.0
"F",0.9675682801008224,0.03243171989917759
"F",0.9991980540752411,8.019459247589067E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9729724931716919,0.027027506828308123
"F",0.9791344583034516,0.020865541696548418
"F",0.9500170195102692,0.04998298048973082
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.999880598783493,1.1940121650699798E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998846590518952,1.153409481048362E-4
"F",0.9998837208747864,1.1627912521361417E-4
"F",1.0,0.0
"F",0.9999638986587525,3.610134124754083E-5
"F",0.9639794075489044,0.03602059245109557
"F",1.0,0.0
"F",0.9998837208747864,1.1627912521361417E-4
"F",0.9371428573131562,0.06285714268684384
"F",1.0,0.0
"F",0.9997654807567596,2.3451924324036089E-4
"F",0.9996609675884247,3.3903241157529074E-4
"F",0.9996698808670044,3.301191329956321E-4
"F",0.865951669216156,0.13404833078384404
"F",0.9945330083370209,0.005466991662979148
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998846590518952,1.153409481048362E-4
"F",0.9999693560600281,3.064393997187498E-5
"F",0.98,0.020000000000000018
"F",1.0,0.0
"F",0.9796226418018341,0.020377358198165885
"F",1.0,0.0
"F",0.9995978581905365,4.0214180946351874E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998540151119232,1.459848880768222E-4
"F",1.0,0.0
"F",0.9777803432941437,0.02221965670585635
"F",0.98,0.020000000000000018
"F",0.9997043097019196,2.956902980804088E-4
"F",1.0,0.0
"F",0.9996969699859619,3.0303001403808594E-4
"F",0.9998067188262939,1.9328117370609466E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9536206901073456,0.046379309892654375
"F",0.9992873096466064,7.12690353393608E-4
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9994957196712494,5.042803287506059E-4
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9736250269412995,0.026374973058700513
"F",0.9947544956207275,0.005245504379272514
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999693560600281,3.064393997187498E-5
"F",1.0,0.0
"F",0.9947544956207275,0.005245504379272514
"F",0.9330490565299988,0.06695094347000119
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9999953949451447,4.605054855333357E-6
"F",0.997130709886551,0.0028692901134490523
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9330490565299988,0.06695094347000119
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",0.9989726316928863,0.0010273683071136963
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.987122951745987,0.012877048254013035
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9989726316928863,0.0010273683071136963
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997624027729034,2.3759722709659759E-4
"F",0.9889966213703155,0.01100337862968448
"F",0.9995581018924713,4.418981075287043E-4
"F",1.0,0.0
"F",0.9999693560600281,3.064393997187498E-5
"F",0.9999693560600281,3.064393997187498E-5
"F",0.96,0.040000000000000036
"F",0.9995581018924713,4.418981075287043E-4
"F",0.9945307695865631,0.005469230413436943
"F",0.98,0.020000000000000018
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.8629037094116211,0.1370962905883789
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9989595007896424,0.0010404992103576483
"F",0.9999953949451447,4.605054855333357E-6
"F",0.999928570985794,7.142901420598147E-5
"F",0.9603625202178955,0.03963747978210452
"F",0.9949532175064086,0.005046782493591362
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9995000004768372,4.999995231628196E-4
"F",0.9721975553035737,0.027802444696426343
"F",1.0,0.0
"F",0.9988341796398162,0.0011658203601837558
"F",0.9106666669249535,0.08933333307504654
"F",1.0,0.0
"F",1.0,0.0
"F",0.999928570985794,7.142901420598147E-5
"F",1.0,0.0
"F",1.0,0.0
"F",0.999928570985794,7.142901420598147E-5
"F",0.9989595007896424,0.0010404992103576483
"F",1.0,0.0
"F",1.0,0.0
"F",0.9791344583034516,0.020865541696548418
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"T",0.2768265114724636,0.7231734885275364
"F",0.9998424649238586,1.5753507614135742E-4
"F",0.99,0.010000000000000009
"F",0.9997260272502899,2.73972749710083E-4
"F",0.9999126636981964,8.733630180357554E-5
"F",1.0,0.0
"F",0.89,0.10999999999999999
"F",0.9718677371740341,0.028132262825965926
"F",0.9997677361965179,2.32263803482069E-4
"F",1.0,0.0
"F",0.998125,0.00187499999999996
"F",0.999928570985794,7.142901420598147E-5
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",0.98,0.020000000000000018
"F",0.9717345941066742,0.028265405893325823
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9671250003576278,0.03287499964237217
"F",1.0,0.0
"F",1.0,0.0
"F",0.995204918384552,0.004795081615447949
"F",1.0,0.0
"F",1.0,0.0
"F",0.9320000004768372,0.06799999952316282
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.8460000002384186,0.1539999997615814
"F",0.9587924790382385,0.0412075209617615
"F",0.9995891165733337,4.108834266662864E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9987752223014832,0.0012247776985168102
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9987626266479492,0.0012373733520507635
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997647058963776,2.3529410362244096E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.5806457394361496,0.4193542605638504
"F",1.0,0.0
"F",1.0,0.0
"F",0.9996862745285034,3.1372547149655095E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9678801599144936,0.03211984008550639
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9969431614875793,0.0030568385124206676
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9946511626243592,0.005348837375640847
"F",1.0,0.0
"F",0.999959431886673,4.056811332697752E-5
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999105143547058,8.948564529420722E-5
"F",0.999928570985794,7.142901420598147E-5
"T",0.0,1.0
"F",0.9977725875377655,0.002227412462234457
"F",1.0,0.0
"F",0.8685714286565781,0.1314285713434219
"F",0.879710144996643,0.12028985500335698
"F",1.0,0.0
"F",0.999928570985794,7.142901420598147E-5
"F",1.0,0.0
"F",1.0,0.0
"T",0.39898775950074195,0.601012240499258
"F",0.9891666668653488,0.01083333313465118
"F",1.0,0.0
"F",0.999420918226242,5.790817737579834E-4
"F",0.9947544956207275,0.005245504379272514
"F",0.9933333337306977,0.006666666269302346
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998581564426422,1.418435573578014E-4
"F",1.0,0.0
"F",0.879710144996643,0.12028985500335698
"F",1.0,0.0
"F",1.0,0.0
"F",0.999928570985794,7.142901420598147E-5
"F",0.999928570985794,7.142901420598147E-5
"F",1.0,0.0
"T",0.004060913622379303,0.9959390863776207
"T",0.004060913622379303,0.9959390863776207
"F",1.0,0.0
"F",1.0,0.0
"F",0.999420918226242,5.790817737579834E-4
"F",0.9978925919532776,0.002107408046722381
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999407505989075,5.9249401092476006E-5
"F",1.0,0.0
"F",1.0,0.0
"F",0.98,0.020000000000000018
"F",1.0,0.0
"F",0.9999407505989075,5.9249401092476006E-5
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9815835863351822,0.018416413664817832
"F",1.0,0.0
"T",0.1342369705066085,0.8657630294933916
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9782072293758393,0.02179277062416074
"F",1.0,0.0
"F",0.94,0.06000000000000005
"F",0.96,0.040000000000000036
"F",0.9980487799644471,0.0019512200355529252
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9617974677681923,0.038202532231807695
"F",1.0,0.0
"F",0.9971428573131561,0.0028571426868438943
"F",1.0,0.0
"F",0.98,0.020000000000000018
"F",0.9990213227272033,9.786772727966575E-4
"F",1.0,0.0
"F",0.9995187163352967,4.8128366470334694E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9992325878143311,7.67412185668892E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9376537525653839,0.06234624743461614
"F",1.0,0.0
"F",0.999928570985794,7.142901420598147E-5
"F",0.98,0.020000000000000018
"F",0.9996478867530822,3.5211324691775125E-4
"F",0.92,0.07999999999999996
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9999638986587525,3.610134124754083E-5
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9947544956207275,0.005245504379272514
"F",1.0,0.0
"F",0.94,0.06000000000000005
"F",0.9966207301616669,0.003379269838333143
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9670878952741623,0.03291210472583772
"F",1.0,0.0
"F",1.0,0.0
"F",0.9977235770225525,0.0022764229774474565
"F",1.0,0.0
"F",0.9981850326061249,0.0018149673938750999
"F",1.0,0.0
"F",0.96,0.040000000000000036
"F",0.98,0.020000000000000018
"F",1.0,0.0
"F",0.875,0.125
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",0.9790435230731964,0.02095647692680358
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9966207301616669,0.003379269838333143
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9966207301616669,0.003379269838333143
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9966207301616669,0.003379269838333143
"F",1.0,0.0
"F",0.94,0.06000000000000005
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9988460373878479,0.0011539626121520596
"F",0.9727409386634827,0.027259061336517343
"F",0.9916824316978454,0.008317568302154577
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9931608819961548,0.006839118003845179
"F",1.0,0.0
"F",0.8862567076086998,0.11374329239130021
"F",1.0,0.0
"F",0.999859004020691,1.4099597930905539E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9994657373428345,5.342626571654963E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9993814432621002,6.185567378997892E-4
"F",0.9966207301616669,0.003379269838333143
"F",1.0,0.0
"F",0.9553215777873993,0.044678422212600655
"F",0.9553215777873993,0.044678422212600655
"F",0.94,0.06000000000000005
"F",0.9996319019794464,3.6809802055359775E-4
"F",1.0,0.0
"F",0.9973217618465423,0.0026782381534576905
"F",0.9917513978481293,0.008248602151870732
"F",1.0,0.0
"F",0.9999576270580292,4.23729419708474E-5
"F",0.9999407505989075,5.9249401092476006E-5
"F",0.9977235770225525,0.0022764229774474565
"F",0.9999857854843139,1.4214515686061802E-5
"F",0.9980615985393524,0.0019384014606476097
"F",1.0,0.0
"F",0.9997544181346893,2.455818653106512E-4
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",0.95,0.050000000000000044
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999407505989075,5.9249401092476006E-5
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9999953949451447,4.605054855333357E-6
"F",0.999880598783493,1.1940121650699798E-4
"F",0.9999857854843139,1.4214515686061802E-5
"F",0.9963567435741425,0.0036432564258574995
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9999953949451447,4.605054855333357E-6
"F",0.999880598783493,1.1940121650699798E-4
"F",1.0,0.0
"F",0.998212103843689,0.0017878961563110307
"F",0.9999953949451447,4.605054855333357E-6
"F",0.98,0.020000000000000018
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9988745820522308,0.0011254179477692139
"F",1.0,0.0
"F",0.96,0.040000000000000036
"F",0.999313588142395,6.864118576049849E-4
"F",1.0,0.0
"F",0.9917082381248474,0.00829176187515257
"F",0.9980827891826629,0.0019172108173370894
"F",0.9987451303005218,0.0012548696994781894
"F",1.0,0.0
"F",0.96,0.040000000000000036
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9996039605140686,3.960394859313654E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9995187163352967,4.8128366470334694E-4
