device_id,urlList
dev_106599,"['url_1048768', 'url_1048770', 'url_1048771', 'url_1048773', 'url_1004464', 'url_1004532', 'url_1004534', 'url_1004534', 'url_1048774', 'url_1048774', 'url_1011266', 'url_1011266', 'url_1004730', 'url_1004564']"
dev_106600,"['url_1005033', 'url_1004547', 'url_1029786', 'url_1004459', 'url_1006620', 'url_1006620']"
dev_106601,"['url_1012903', 'url_1012903', 'url_1007808', 'url_1011006', 'url_1007808', 'url_1015695', 'url_1018689', 'url_1015695', 'url_1053043', 'url_1053044', 'url_1053045', 'url_1053046', 'url_1053047', 'url_1053048', 'url_1053049', 'url_1053043', 'url_1006968', 'url_1053043', 'url_1005406', 'url_1005092', 'url_1053043', 'url_1024612', 'url_1053050', 'url_1024612', 'url_1016424', 'url_1004464', 'url_1004503', 'url_1004557', 'url_1004559', 'url_1004559', 'url_1004602', 'url_1004602', 'url_1053051', 'url_1053051', 'url_1053051', 'url_1053051', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004528', 'url_1006045', 'url_1006045', 'url_1004459', 'url_1004459', 'url_1006620', 'url_1006620']"
dev_106602,"['url_1004732', 'url_1004734', 'url_1004734', 'url_1004734', 'url_1004735', 'url_1004735', 'url_1004734', 'url_1004734', 'url_1013535', 'url_1013535', 'url_1004734', 'url_1004734', 'url_1004735', 'url_1004735', 'url_1006057', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004538', 'url_1004538', 'url_1006057', 'url_1006057', 'url_1004732', 'url_1006057', 'url_1004434', 'url_1004537', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004434', 'url_1004434', 'url_1004704', 'url_1004704', 'url_1004564', 'url_1004564', 'url_1004564', 'url_1004564']"
dev_106603,"['url_1000000', 'url_1000005', 'url_1000005', 'url_1006071', 'url_1006071', 'url_1006071', 'url_1004586', 'url_1004586', 'url_1004586']"
dev_106604,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000022', 'url_1000022', 'url_1000022', 'url_1000023', 'url_1000023', 'url_1000023']"
dev_106605,"['url_1045977', 'url_1004459', 'url_1045977', 'url_1004464', 'url_1045977', 'url_1004538', 'url_1004538', 'url_1004618', 'url_1045983', 'url_1004564', 'url_1004564', 'url_1004464', 'url_1004503', 'url_1004557', 'url_1004559', 'url_1004559', 'url_1004542', 'url_1004542', 'url_1004602', 'url_1004602', 'url_1045986', 'url_1045986', 'url_1004688', 'url_1004688', 'url_1004560', 'url_1004560', 'url_1004598', 'url_1004598', 'url_1004464', 'url_1004464', 'url_1005092', 'url_1005092', 'url_1004464', 'url_1004464', 'url_1004503', 'url_1004503', 'url_1004560', 'url_1004560', 'url_1004602', 'url_1004602', 'url_1045987', 'url_1045987', 'url_1004464', 'url_1004464', 'url_1005092', 'url_1005092', 'url_1004564', 'url_1004564', 'url_1004564', 'url_1004564', 'url_1006172', 'url_1006172']"
dev_106606,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000235', 'url_1000235', 'url_1000235', 'url_1000523', 'url_1000523', 'url_1000523', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007']"
dev_106607,"['url_1041949', 'url_1041950', 'url_1005027', 'url_1041951', 'url_1041952', 'url_1041953', 'url_1041954', 'url_1041955', 'url_1041957', 'url_1041955', 'url_1004459', 'url_1009269', 'url_1004459', 'url_1004612', 'url_1005050', 'url_1004705', 'url_1021939', 'url_1018688', 'url_1004466', 'url_1006048', 'url_1004477', 'url_1018817', 'url_1004477', 'url_1019319', 'url_1048363', 'url_1048363', 'url_1039000', 'url_1025659', 'url_1039000', 'url_1048385', 'url_1039000', 'url_1004477', 'url_1021364', 'url_1004477', 'url_1018688', 'url_1048390', 'url_1025207', 'url_1048391', 'url_1025207', 'url_1006048', 'url_1006968', 'url_1006048', 'url_1026950', 'url_1006048', 'url_1048395', 'url_1047970', 'url_1048395', 'url_1004477', 'url_1019319', 'url_1019320', 'url_1048398', 'url_1019320', 'url_1039000', 'url_1048363', 'url_1048399', 'url_1048363', 'url_1039000', 'url_1048400', 'url_1039000', 'url_1019944', 'url_1048401', 'url_1048405', 'url_1005343', 'url_1048406', 'url_1048406', 'url_1025207', 'url_1048406', 'url_1048426', 'url_1048401', 'url_1004477', 'url_1011002', 'url_1011002', 'url_1004464', 'url_1004503', 'url_1004537', 'url_1004503', 'url_1005069', 'url_1004559', 'url_1004559', 'url_1004704', 'url_1004704', 'url_1004704', 'url_1004704', 'url_1048438', 'url_1048438', 'url_1004464', 'url_1004464', 'url_1004503', 'url_1004503', 'url_1004464', 'url_1004464', 'url_1004562', 'url_1004562', 'url_1004503', 'url_1004503', 'url_1004602', 'url_1004602', 'url_1048440', 'url_1048440', 'url_1004459', 'url_1004619', 'url_1004705', 'url_1005050', 'url_1034950', 'url_1005050', 'url_1009910', 'url_1005050', 'url_1012762', 'url_1005739', 'url_1048872', 'url_1005739', 'url_1008023', 'url_1005739', 'url_1012762', 'url_1005050', 'url_1009910', 'url_1005050', 'url_1004705', 'url_1004617', 'url_1004459', 'url_1005343', 'url_1005050', 'url_1049450', 'url_1049451', 'url_1049452', 'url_1049453', 'url_1049452', 'url_1009910', 'url_1012761', 'url_1049454', 'url_1012761', 'url_1009910', 'url_1049455', 'url_1005343', 'url_1048401', 'url_1005343', 'url_1048363', 'url_1004459', 'url_1004459', 'url_1004434', 'url_1004459', 'url_1005024', 'url_1025074', 'url_1005024', 'url_1049599', 'url_1005024', 'url_1025073', 'url_1005024', 'url_1004459', 'url_1007501', 'url_1023431', 'url_1004500', 'url_1004459', 'url_1005343', 'url_1048401', 'url_1005343', 'url_1048401', 'url_1005343', 'url_1048363', 'url_1005343', 'url_1048401', 'url_1004459', 'url_1004477', 'url_1019319', 'url_1005623', 'url_1019319', 'url_1035104', 'url_1035104', 'url_1039000', 'url_1035104', 'url_1039000', 'url_1019320', 'url_1039000', 'url_1048363', 'url_1039000', 'url_1025659', 'url_1039000', 'url_1033876', 'url_1039000', 'url_1051556', 'url_1039000', 'url_1022492', 'url_1039000', 'url_1004477', 'url_1021370', 'url_1024116', 'url_1021370', 'url_1004477', 'url_1021364', 'url_1004477', 'url_1018688', 'url_1004705', 'url_1049450', 'url_1008832', 'url_1008832', 'url_1049450', 'url_1051566', 'url_1051567', 'url_1005050', 'url_1051568', 'url_1051569', 'url_1051568', 'url_1034950', 'url_1051570', 'url_1034950', 'url_1051568', 'url_1005050', 'url_1004477', 'url_1019319', 'url_1051579', 'url_1019319', 'url_1033876', 'url_1051583', 'url_1033876', 'url_1019319', 'url_1051584', 'url_1019319', 'url_1033876', 'url_1051583', 'url_1004681', 'url_1004617', 'url_1004510', 'url_1004459', 'url_1004464', 'url_1005343', 'url_1005343', 'url_1005027', 'url_1052099', 'url_1052103', 'url_1052099', 'url_1005027', 'url_1047096', 'url_1005027', 'url_1005343', 'url_1052112', 'url_1005343', 'url_1005027', 'url_1004459', 'url_1005027', 'url_1052864', 'url_1004459', 'url_1005343', 'url_1053117', 'url_1053118', 'url_1004459', 'url_1005343', 'url_1048401', 'url_1005343', 'url_1048363', 'url_1053570', 'url_1048363', 'url_1005343', 'url_1048401', 'url_1005343', 'url_1048363', 'url_1005343', 'url_1048401', 'url_1039000', 'url_1005623', 'url_1039000', 'url_1019320', 'url_1039000', 'url_1019320', 'url_1048398', 'url_1048398', 'url_1004459', 'url_1005343', 'url_1019320', 'url_1004459', 'url_1005343', 'url_1048401', 'url_1048401', 'url_1048401', 'url_1048401', 'url_1005343', 'url_1019320', 'url_1005343', 'url_1053809', 'url_1048363', 'url_1054127', 'url_1054128', 'url_1005027', 'url_1024517', 'url_1019003', 'url_1017045', 'url_1011498', 'url_1054130', 'url_1011498', 'url_1017045', 'url_1005343', 'url_1048363', 'url_1005343', 'url_1048401', 'url_1004459', 'url_1005343', 'url_1017678', 'url_1017678', 'url_1017678', 'url_1005343', 'url_1054229', 'url_1054230', 'url_1048401', 'url_1054230', 'url_1011498', 'url_1054230', 'url_1054236', 'url_1054236', 'url_1017678', 'url_1004459', 'url_1005343', 'url_1048401', 'url_1039000', 'url_1048385', 'url_1039000', 'url_1004459', 'url_1005343', 'url_1048401', 'url_1004459', 'url_1048401', 'url_1005631', 'url_1039000', 'url_1005343', 'url_1004459', 'url_1005343', 'url_1005343', 'url_1017678', 'url_1005343', 'url_1048363', 'url_1005343', 'url_1048401', 'url_1005343', 'url_1048401', 'url_1005343', 'url_1048363', 'url_1005343', 'url_1055127', 'url_1029901', 'url_1042422', 'url_1055246', 'url_1054130', 'url_1055248', 'url_1055249', 'url_1055250', 'url_1055248', 'url_1004612', 'url_1005343', 'url_1011498']"
dev_106608,"['url_1036167', 'url_1004459', 'url_1036171', 'url_1036173', 'url_1004997', 'url_1004856', 'url_1004590', 'url_1007069', 'url_1004500', 'url_1004500', 'url_1025350', 'url_1004464', 'url_1004464', 'url_1004464', 'url_1004562', 'url_1036184', 'url_1004503', 'url_1004557', 'url_1004559', 'url_1004559', 'url_1004560', 'url_1004560', 'url_1004542', 'url_1004542', 'url_1004608', 'url_1004608', 'url_1004459', 'url_1004459', 'url_1036190', 'url_1036190', 'url_1004464', 'url_1004464', 'url_1004678', 'url_1004678', 'url_1004503', 'url_1004503', 'url_1004608', 'url_1004608', 'url_1004503', 'url_1004503', 'url_1004607', 'url_1004607', 'url_1004560', 'url_1004560', 'url_1004602', 'url_1004602', 'url_1036192', 'url_1036192']"
dev_106609,"['url_1036134', 'url_1004464', 'url_1005153', 'url_1036135', 'url_1036136', 'url_1004503', 'url_1004557', 'url_1004559', 'url_1004559', 'url_1004560', 'url_1004560', 'url_1036138', 'url_1036138', 'url_1004542', 'url_1004542', 'url_1005510', 'url_1005510', 'url_1004608', 'url_1004608', 'url_1036139', 'url_1036139', 'url_1004854', 'url_1004854', 'url_1004500', 'url_1004500', 'url_1033628', 'url_1033628', 'url_1033629', 'url_1033629', 'url_1004861', 'url_1004861', 'url_1004849', 'url_1004849']"
dev_106610,"['url_1036307', 'url_1036311', 'url_1028829', 'url_1004500', 'url_1004500', 'url_1008404', 'url_1036313']"
dev_106611,"['url_1004459', 'url_1004496', 'url_1004500', 'url_1004500', 'url_1006231', 'url_1004500', 'url_1004500', 'url_1004967', 'url_1007028', 'url_1005739', 'url_1007028', 'url_1005376', 'url_1010282', 'url_1034325']"
dev_106612,"['url_1045011', 'url_1046761', 'url_1050629', 'url_1050629', 'url_1051121', 'url_1051125', 'url_1004908', 'url_1026619', 'url_1004908', 'url_1051128', 'url_1006601', 'url_1051128', 'url_1006371', 'url_1051128', 'url_1004996', 'url_1005871', 'url_1024983', 'url_1050020', 'url_1024983', 'url_1051137', 'url_1051140', 'url_1008339', 'url_1004854', 'url_1008339', 'url_1004513', 'url_1029651', 'url_1004513', 'url_1008339', 'url_1051146', 'url_1051152', 'url_1051153', 'url_1051152', 'url_1004464', 'url_1051154', 'url_1004532', 'url_1004534', 'url_1004534', 'url_1004542', 'url_1004542', 'url_1051155', 'url_1051155']"
dev_106613,"['url_1003188', 'url_1003190', 'url_1003190', 'url_1016632', 'url_1016632', 'url_1016632', 'url_1016632', 'url_1016632', 'url_1016632']"
dev_106614,"['url_1004459', 'url_1053193', 'url_1053194', 'url_1053207', 'url_1053212', 'url_1053213', 'url_1004464', 'url_1004678', 'url_1004503', 'url_1004557', 'url_1004559', 'url_1004559', 'url_1004602', 'url_1004602', 'url_1053238', 'url_1053238']"
dev_106615,"['url_1044096', 'url_1045920', 'url_1004464', 'url_1004503', 'url_1004557', 'url_1004559', 'url_1004559', 'url_1004602', 'url_1004602', 'url_1045926', 'url_1045926', 'url_1004688', 'url_1004688', 'url_1004560', 'url_1004560', 'url_1004504', 'url_1004504', 'url_1004504', 'url_1004504']"
dev_106616,"['url_1035338', 'url_1004628', 'url_1004628', 'url_1004628', 'url_1004628', 'url_1004503', 'url_1004537', 'url_1004557', 'url_1004560', 'url_1004560', 'url_1004542', 'url_1004542', 'url_1004602', 'url_1004602', 'url_1035339', 'url_1035339']"
dev_106617,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000235', 'url_1000235', 'url_1000235', 'url_1000417', 'url_1000417', 'url_1000417']"
dev_106618,"['url_1045474', 'url_1050267', 'url_1005366', 'url_1050269', 'url_1005366', 'url_1047452', 'url_1050271', 'url_1047452', 'url_1005366', 'url_1050267', 'url_1050273', 'url_1050276', 'url_1005366', 'url_1050277', 'url_1004464', 'url_1004503', 'url_1004557', 'url_1004538', 'url_1004434', 'url_1004464', 'url_1004434', 'url_1004557', 'url_1004434', 'url_1004557', 'url_1004503', 'url_1004557', 'url_1004503', 'url_1004464', 'url_1004503', 'url_1004557', 'url_1004559', 'url_1004559', 'url_1004602', 'url_1004602', 'url_1004633', 'url_1004633', 'url_1004688', 'url_1004688', 'url_1004534', 'url_1004534', 'url_1050280', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1005342', 'url_1005342', 'url_1004434', 'url_1004434', 'url_1050283', 'url_1050283', 'url_1050277', 'url_1004464', 'url_1004464', 'url_1004503', 'url_1004503', 'url_1004602', 'url_1004602', 'url_1050284', 'url_1050284', 'url_1050466', 'url_1006620', 'url_1006707', 'url_1004813', 'url_1006707', 'url_1044320', 'url_1018071', 'url_1044320', 'url_1044323', 'url_1044320', 'url_1006707', 'url_1006620', 'url_1050466', 'url_1050483', 'url_1005425', 'url_1050483', 'url_1004510', 'url_1050483', 'url_1050516', 'url_1050648', 'url_1050672', 'url_1004496', 'url_1050673', 'url_1050674', 'url_1050675', 'url_1050674', 'url_1020640', 'url_1004813', 'url_1020640', 'url_1020625', 'url_1020640', 'url_1050676', 'url_1020640', 'url_1021406', 'url_1027306', 'url_1050677', 'url_1050678', 'url_1050679', 'url_1050680', 'url_1050681', 'url_1050680', 'url_1050682', 'url_1050683', 'url_1050686', 'url_1050687', 'url_1050689', 'url_1004813', 'url_1004813', 'url_1050909', 'url_1005908', 'url_1050909', 'url_1008113', 'url_1004813', 'url_1051141', 'url_1051142', 'url_1051143', 'url_1051144', 'url_1051143', 'url_1051147', 'url_1051142', 'url_1051157', 'url_1051158', 'url_1023229', 'url_1051158', 'url_1051157', 'url_1054797', 'url_1054797', 'url_1054834']"
dev_106619,"['url_1014421', 'url_1035484', 'url_1004538', 'url_1004538', 'url_1035487', 'url_1035488', 'url_1035489', 'url_1025655', 'url_1035491', 'url_1035492', 'url_1004509', 'url_1004513', 'url_1004509', 'url_1004510', 'url_1004509', 'url_1005425', 'url_1005020', 'url_1005033', 'url_1006352', 'url_1006995', 'url_1005137', 'url_1004549', 'url_1005027', 'url_1035493', 'url_1035687', 'url_1005092', 'url_1035862', 'url_1004464', 'url_1004434', 'url_1004537', 'url_1004701', 'url_1004705', 'url_1004464', 'url_1004503', 'url_1004557', 'url_1004559', 'url_1004559', 'url_1004560', 'url_1004560', 'url_1004602', 'url_1004602', 'url_1035866', 'url_1035866', 'url_1035866', 'url_1035866', 'url_1004688', 'url_1004688', 'url_1004534', 'url_1004534', 'url_1004542', 'url_1004542', 'url_1004602', 'url_1004602', 'url_1035868', 'url_1035868', 'url_1035868', 'url_1035868', 'url_1036442', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1036443', 'url_1036443', 'url_1036444', 'url_1036444', 'url_1004464', 'url_1004464', 'url_1004503', 'url_1004503', 'url_1004602', 'url_1004602', 'url_1036446', 'url_1036446', 'url_1036446', 'url_1036446', 'url_1004688', 'url_1004688', 'url_1004560', 'url_1004560', 'url_1004504', 'url_1004504', 'url_1004504', 'url_1004504', 'url_1004434', 'url_1004434', 'url_1004459', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004464', 'url_1004464', 'url_1004515', 'url_1004515', 'url_1004515', 'url_1004515', 'url_1004434', 'url_1004434']"
dev_106620,"['url_1034941', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004704', 'url_1004704', 'url_1004704', 'url_1004704', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004610', 'url_1004610', 'url_1034942', 'url_1034942', 'url_1004610', 'url_1004610']"
dev_106621,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000022', 'url_1000022', 'url_1000022', 'url_1000099', 'url_1000099', 'url_1000099']"
dev_106622,"['url_1043844', 'url_1043845', 'url_1043844', 'url_1004464', 'url_1004562', 'url_1004503', 'url_1004534', 'url_1004534', 'url_1004710', 'url_1004710', 'url_1004464', 'url_1004464', 'url_1004459', 'url_1004459', 'url_1004464', 'url_1004464', 'url_1045943', 'url_1004459', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004515', 'url_1004515']"
dev_106623,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000022', 'url_1000022', 'url_1000022', 'url_1000162', 'url_1000162', 'url_1000162']"
dev_106624,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000239', 'url_1000239', 'url_1000239', 'url_1001921', 'url_1001921', 'url_1001921']"
dev_106625,"['url_1035402', 'url_1035403', 'url_1047627', 'url_1047628', 'url_1050395', 'url_1019762', 'url_1009519', 'url_1050467', 'url_1004464', 'url_1005151', 'url_1012439', 'url_1009519', 'url_1050470', 'url_1009519', 'url_1050467', 'url_1005151', 'url_1050474', 'url_1012439', 'url_1009519', 'url_1050478', 'url_1009519', 'url_1050479', 'url_1050480', 'url_1004464', 'url_1004503', 'url_1004557', 'url_1004559', 'url_1004559', 'url_1004602', 'url_1004602', 'url_1050485', 'url_1050485', 'url_1050910', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1051011', 'url_1051358', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1051360', 'url_1051360', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1051882', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515']"
dev_106626,"['url_1003604', 'url_1004438', 'url_1032796', 'url_1032797', 'url_1032798', 'url_1032799', 'url_1032800', 'url_1004705', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004702', 'url_1004702', 'url_1004703', 'url_1004703', 'url_1007103', 'url_1044523', 'url_1044523', 'url_1044523', 'url_1044523', 'url_1044523', 'url_1044523', 'url_1017372', 'url_1017372']"
dev_106627,"['url_1047996', 'url_1047998', 'url_1047999', 'url_1048000', 'url_1004464', 'url_1048001', 'url_1046256', 'url_1048001', 'url_1040325', 'url_1048003', 'url_1048004', 'url_1048005', 'url_1048004', 'url_1048006', 'url_1048004', 'url_1004464', 'url_1004562', 'url_1004562', 'url_1004710', 'url_1004710', 'url_1048011', 'url_1048012', 'url_1048011', 'url_1034382', 'url_1004464', 'url_1004562', 'url_1004912', 'url_1004912', 'url_1004912', 'url_1004459', 'url_1004564', 'url_1004564', 'url_1048013', 'url_1004562', 'url_1004503', 'url_1004557', 'url_1004559', 'url_1004559', 'url_1004560', 'url_1004560', 'url_1004608', 'url_1004608', 'url_1048014', 'url_1048014', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515']"
